,name,label,timezone,id,lat,lon,insee,region,label_region,id_region,zip_code
19,St Fons,St Fons (Saint-Fons),Europe/Paris,stop_area:OCE:SA:87728501,45.70576,4.852555,69199,Saint-Fons,Saint-Fons (69190),admin:fr:69199,69190
20,St Hilaire,St Hilaire (Saint-Hilaire-sur-Helpe),Europe/Paris,stop_area:OCE:SA:87297531,50.132012,3.91354,59534,Saint-Hilaire-sur-Helpe,Saint-Hilaire-sur-Helpe (59440),admin:fr:59534,59440
21,St Jean Bonneval (Egl.),St Jean Bonneval (Egl.) (Saint-Jean-de-Bonneval),Europe/Paris,stop_area:OCE:SA:87117952,48.171664,4.048877,10342,Saint-Jean-de-Bonneval,Saint-Jean-de-Bonneval (10320),admin:fr:10342,10320
22,St Omer,St Omer (Saint-Omer),Europe/Paris,stop_area:OCE:SA:87281444,50.753721,2.266863,62765,Saint-Omer,Saint-Omer (62500),admin:fr:62765,62500
23,St Phal (Mon. Morts),St Phal (Mon. Morts) (Saint-Phal),Europe/Paris,stop_area:OCE:SA:87117960,48.120549,3.996385,10359,Saint-Phal,Saint-Phal (10130),admin:fr:10359,10130
24,St Pol sur Ternoise,St Pol sur Ternoise (Saint-Pol-sur-Ternoise),Europe/Paris,stop_area:OCE:SA:87342337,50.37914,2.33898,62767,Saint-Pol-sur-Ternoise,Saint-Pol-sur-Ternoise (62130),admin:fr:62767,62130
0,St Pouange Lycée A,St Pouange Lycée A (Saint-Pouange),Europe/Paris,stop_area:OCE:SA:87727875,48.237072,4.045975,10360,Saint-Pouange,Saint-Pouange (10120),admin:fr:10360,10120
1,St Quentin,St Quentin (Saint-Quentin),Europe/Paris,stop_area:OCE:SA:87296004,49.840022,3.296932,2691,Saint-Quentin,Saint-Quentin (02100),admin:fr:2691,02100
2,St Romain Lachalm,St Romain Lachalm (Saint-Romain-Lachalm),Europe/Paris,stop_area:OCE:SA:87630236,45.265626,4.335242,43223,Saint-Romain-Lachalm,Saint-Romain-Lachalm (43620),admin:fr:43223,43620
3,St Ursanne,St Ursanne (Clos du Doubs),Europe/Paris,stop_area:OCE:SA:85001248,47.367787,7.165966,,Clos du Doubs,Clos du Doubs,admin:osm:relation:1685583,
4,St-Agnan,St-Agnan (Saint-Agnan),Europe/Paris,stop_area:OCE:SA:87694851,46.502017,3.879009,71382,Saint-Agnan,Saint-Agnan (71160),admin:fr:71382,71160
5,St-Agne,St-Agne (Toulouse),Europe/Paris,stop_area:OCE:SA:87611301,43.579262,1.449555,31555,Toulouse,Toulouse (31000-31500),admin:fr:31555,31000;31500
6,St-Aignan-Lep,St-Aignan-Lep (Saint-Aignan),Europe/Paris,stop_area:OCE:SA:87643825,47.266216,1.371631,41198,Saint-Aignan,Saint-Aignan (41110),admin:fr:41198,41110
7,St-Aignan-Noyers,St-Aignan-Noyers (Noyers-sur-Cher),Europe/Paris,stop_area:OCE:SA:87574897,47.286728,1.383662,41164,Noyers-sur-Cher,Noyers-sur-Cher (41140),admin:fr:41164,41140
8,St-Aignan-Pl-Wilson,St-Aignan-Pl-Wilson (Saint-Aignan),Europe/Paris,stop_area:OCE:SA:87643833,47.26839,1.372358,41198,Saint-Aignan,Saint-Aignan (41110),admin:fr:41198,41110
9,St-Aignan-Quai-Delorme,St-Aignan-Quai-Delorme (Saint-Aignan),Europe/Paris,stop_area:OCE:SA:87643841,47.270158,1.376133,41198,Saint-Aignan,Saint-Aignan (41110),admin:fr:41198,41110
10,St-Aigulin-la-Roche-Cha,St-Aigulin-la-Roche-Cha (Saint-Aigulin),Europe/Paris,stop_area:OCE:SA:87584540,45.157374,-0.01927,17309,Saint-Aigulin,Saint-Aigulin (17360),admin:fr:17309,17360
11,St-Amand-de-Vendôme,St-Amand-de-Vendôme (Saint-Amand-Longpré),Europe/Paris,stop_area:OCE:SA:87574640,47.693045,1.011823,41199,Saint-Amand-Longpré,Saint-Amand-Longpré (41310),admin:fr:41199,41310
12,St-Amand-les-Eaux,St-Amand-les-Eaux (Saint-Amand-les-Eaux),Europe/Paris,stop_area:OCE:SA:87343103,50.44323,3.419355,59526,Saint-Amand-les-Eaux,Saint-Amand-les-Eaux (59230),admin:fr:59526,59230
13,St-Amand-Longpré,St-Amand-Longpré (Saint-Amand-Longpré),Europe/Paris,stop_area:OCE:SA:87422469,47.69305,1.012209,41199,Saint-Amand-Longpré,Saint-Amand-Longpré (41310),admin:fr:41199,41310
14,St-Amand-Montrond-Orval,St-Amand-Montrond-Orval (Orval),Europe/Paris,stop_area:OCE:SA:87576322,46.726521,2.486062,18172,Orval,Orval (18200),admin:fr:18172,18200
15,St-Amandin,St-Amandin (Saint-Amandin),Europe/Paris,stop_area:OCE:SA:87110205,45.343141,2.694491,15170,Saint-Amandin,Saint-Amandin (15190),admin:fr:15170,15190
16,St-Amarin,St-Amarin (Saint-Amarin),Europe/Paris,stop_area:OCE:SA:87182600,47.873046,7.028693,68292,Saint-Amarin,Saint-Amarin (68550),admin:fr:68292,68550
17,St-Amarin-Hotel-Cheval.,St-Amarin-Hotel-Cheval. (Saint-Amarin),Europe/Paris,stop_area:OCE:SA:87659912,47.874735,7.028347,68292,Saint-Amarin,Saint-Amarin (68550),admin:fr:68292,68550
18,St-Amé,St-Amé (Saint-Amé),Europe/Paris,stop_area:OCE:SA:87174490,48.024994,6.669711,88409,Saint-Amé,Saint-Amé (88120),admin:fr:88409,88120
19,St-Amour,St-Amour (Saint-Amour),Europe/Paris,stop_area:OCE:SA:87718296,46.433678,5.334537,39475,Saint-Amour,Saint-Amour (39160),admin:fr:39475,39160
20,St-André (Nord),St-André (Nord) (Saint-André-lez-Lille),Europe/Paris,stop_area:OCE:SA:87286195,50.654332,3.047612,59527,Saint-André-lez-Lille,Saint-André-lez-Lille (59350),admin:fr:59527,59350
21,St-André-de-Corcy,St-André-de-Corcy (Saint-André-de-Corcy),Europe/Paris,stop_area:OCE:SA:87723734,45.92593,4.948782,1333,Saint-André-de-Corcy,Saint-André-de-Corcy (01390),admin:fr:1333,01390
22,St-André-de-Cubzac,St-André-de-Cubzac (Saint-André-de-Cubzac),Europe/Paris,stop_area:OCE:SA:87491241,44.991175,-0.440483,33366,Saint-André-de-Cubzac,Saint-André-de-Cubzac (33240),admin:fr:33366,33240
23,St-André-le-Gaz,St-André-le-Gaz (Saint-André-le-Gaz),Europe/Paris,stop_area:OCE:SA:87723494,45.544507,5.524286,38357,Saint-André-le-Gaz,Saint-André-le-Gaz (38490),admin:fr:38357,38490
24,St-Angel,St-Angel (Saint-Angel),Europe/Paris,stop_area:OCE:SA:87344598,45.503939,2.23159,19180,Saint-Angel,Saint-Angel (19200),admin:fr:19180,19200
0,St-Antoine,St-Antoine (Saint-Antoine),Europe/Paris,stop_area:OCE:SA:87715250,46.775615,6.341803,25514,Saint-Antoine,Saint-Antoine (25370),admin:fr:25514,25370
1,St-Antoine-de-Breuilh,St-Antoine-de-Breuilh (Saint-Antoine-de-Breuilh),Europe/Paris,stop_area:OCE:SA:87584201,44.846734,0.151718,24370,Saint-Antoine-de-Breuilh,Saint-Antoine-de-Breuilh (24230),admin:fr:24370,24230
2,St-Antoine-du-Rocher,St-Antoine-du-Rocher (Saint-Antoine-du-Rocher),Europe/Paris,stop_area:OCE:SA:87571539,47.50381,0.6163650000000001,37206,Saint-Antoine-du-Rocher,Saint-Antoine-du-Rocher (37360),admin:fr:37206,37360
3,St-Armel,St-Armel (Saint-Armel),Europe/Paris,stop_area:OCE:SA:87471318,48.014277,-1.594801,35250,Saint-Armel,Saint-Armel (35230),admin:fr:35250,35230
4,St-Astier,St-Astier (Saint-Astier),Europe/Paris,stop_area:OCE:SA:87595249,45.139011,0.522819,24372,Saint-Astier,Saint-Astier (24110),admin:fr:24372,24110
5,St-Aubin-St-Luperce,St-Aubin-St-Luperce (Saint-Aubin-des-Bois),Europe/Paris,stop_area:OCE:SA:87394213,48.447456,1.3337,28325,Saint-Aubin-des-Bois,Saint-Aubin-des-Bois (28300),admin:fr:28325,28300
6,St-Aubin-sur-Scie,St-Aubin-sur-Scie (Saint-Aubin-sur-Scie),Europe/Paris,stop_area:OCE:SA:87415125,49.871589,1.066614,76565,Saint-Aubin-sur-Scie,Saint-Aubin-sur-Scie (76550),admin:fr:76565,76550
7,St-Aulaire,St-Aulaire (Saint-Aulaire),Europe/Paris,stop_area:OCE:SA:87594622,45.249921,1.398457,19182,Saint-Aulaire,Saint-Aulaire (19130),admin:fr:19182,19130
8,St-Aunès,St-Aunès (Saint-Aunès),Europe/Paris,stop_area:OCE:SA:87773465,43.635414,3.963109,34240,Saint-Aunès,Saint-Aunès (34130),admin:fr:34240,34130
9,St-Avold,St-Avold (Valmont),Europe/Paris,stop_area:OCE:SA:87193318,49.085701,6.72072,57690,Valmont,Valmont (57730),admin:fr:57690,57730
10,St-Avre-la-Chambre,St-Avre-la-Chambre (Saint-Avre),Europe/Paris,stop_area:OCE:SA:87741306,45.353102,6.302884,73224,Saint-Avre,Saint-Avre (73130),admin:fr:73224,73130
11,St-Ay,St-Ay (Saint-Ay),Europe/Paris,stop_area:OCE:SA:87574129,47.863059,1.75,45269,Saint-Ay,Saint-Ay (45130),admin:fr:45269,45130
12,St-Benoit-La-Foret-Hopi,St-Benoit-La-Foret-Hopi (Saint-Benoît-la-Forêt),Europe/Paris,stop_area:OCE:SA:87453373,47.222731,0.322288,37210,Saint-Benoît-la-Forêt,Saint-Benoît-la-Forêt (37500),admin:fr:37210,37500
13,St-Béron-la-Bridoire,St-Béron-la-Bridoire (Saint-Béron),Europe/Paris,stop_area:OCE:SA:87741454,45.503934,5.731895,73226,Saint-Béron,Saint-Béron (73520),admin:fr:73226,73520
14,St-Blaise-Roche-Poutay,St-Blaise-Roche-Poutay (Saint-Blaise-la-Roche),Europe/Paris,stop_area:OCE:SA:87214742,48.407599,7.165357,67424,Saint-Blaise-la-Roche,Saint-Blaise-la-Roche (67420),admin:fr:67424,67420
15,St-Bonnet-de-Rochefort,St-Bonnet-de-Rochefort (Saint-Bonnet-de-Rochefort),Europe/Paris,stop_area:OCE:SA:87641076,46.148279,3.139343,3220,Saint-Bonnet-de-Rochefort,Saint-Bonnet-de-Rochefort (03800),admin:fr:3220,03800
16,St-Bonnet-en-Bresse,St-Bonnet-en-Bresse (Saint-Bonnet-en-Bresse),Europe/Paris,stop_area:OCE:SA:87713693,46.854845,5.16594,71396,Saint-Bonnet-en-Bresse,Saint-Bonnet-en-Bresse (71310),admin:fr:71396,71310
17,St-Brice-sur-Vienne,St-Brice-sur-Vienne (Saint-Brice-sur-Vienne),Europe/Paris,stop_area:OCE:SA:87592691,45.878238,0.9524280000000001,87140,Saint-Brice-sur-Vienne,Saint-Brice-sur-Vienne (87200),admin:fr:87140,87200
18,St-Brieuc,St-Brieuc (Saint-Brieuc),Europe/Paris,stop_area:OCE:SA:87473009,48.507223,-2.765467,22278,Saint-Brieuc,Saint-Brieuc (22000),admin:fr:22278,22000
19,St-Césaire,St-Césaire (Nîmes),Europe/Paris,stop_area:OCE:SA:87775072,43.813298,4.327669,30189,Nîmes,Nîmes (30000-30900),admin:fr:30189,30000;30900
20,St-Chamas,St-Chamas (Saint-Chamas),Europe/Paris,stop_area:OCE:SA:87753202,43.551134,5.040248,13092,Saint-Chamas,Saint-Chamas (13250),admin:fr:13092,13250
21,St-Chamond,St-Chamond (Saint-Chamond),Europe/Paris,stop_area:OCE:SA:87726307,45.472522,4.516984,42207,Saint-Chamond,Saint-Chamond (42400),admin:fr:42207,42400
22,St-Chély-d'Apcher,St-Chély-d'Apcher (Saint-Chély-d'Apcher),Europe/Paris,stop_area:OCE:SA:87783241,44.801701,3.270741,48140,Saint-Chély-d'Apcher,Saint-Chély-d'Apcher (48200),admin:fr:48140,48200
23,St-Chéron,St-Chéron (Saint-Chéron),Europe/Paris,stop_area:OCE:SA:87545509,48.550965,2.125552,91540,Saint-Chéron,Saint-Chéron (91530),admin:fr:91540,91530
24,St-Christophe,St-Christophe (Saint-Christophe-Vallon),Europe/Paris,stop_area:OCE:SA:87613257,44.464687,2.407487,12215,Saint-Christophe-Vallon,Saint-Christophe-Vallon (12330),admin:fr:12215,12330
0,St-Clair-les-Roches,St-Clair-les-Roches (Saint-Clair-du-Rhône),Europe/Paris,stop_area:OCE:SA:87722652,45.450387,4.769905,38378,Saint-Clair-du-Rhône,Saint-Clair-du-Rhône (38370),admin:fr:38378,38370
1,St-Clément-Laronxe,St-Clément-Laronxe (Saint-Clément),Europe/Paris,stop_area:OCE:SA:87141374,48.531156,6.608597,54472,Saint-Clément,Saint-Clément (54950),admin:fr:54472,54950
2,St-Cloud,St-Cloud (Saint-Cloud),Europe/Paris,stop_area:OCE:SA:87382358,48.844354,2.216909,92064,Saint-Cloud,Saint-Cloud (92210),admin:fr:92064,92210
3,St-Cyprien (24),St-Cyprien (24) (Saint-Cyprien),Europe/Paris,stop_area:OCE:SA:87595777,44.863325,1.043723,24396,Saint-Cyprien,Saint-Cyprien (24220),admin:fr:24396,24220
4,St-Cyr,St-Cyr (Saint-Cyr-l'École),Europe/Paris,stop_area:OCE:SA:87393223,48.798922,2.072964,78545,Saint-Cyr-l'École,Saint-Cyr-l'École (78210),admin:fr:78545,78210
5,St-Cyr-en-Val-La-Source,St-Cyr-en-Val-La-Source (Saint-Cyr-en-Val),Europe/Paris,stop_area:OCE:SA:87543116,47.819197,1.947569,45272,Saint-Cyr-en-Val,Saint-Cyr-en-Val (45590),admin:fr:45272,45590
6,St-Cyr-les-Lecq.la-Cad.,St-Cyr-les-Lecq.la-Cad. (Saint-Cyr-sur-Mer),Europe/Paris,stop_area:OCE:SA:87755215,43.185475,5.703802,83112,Saint-Cyr-sur-Mer,Saint-Cyr-sur-Mer (83270),admin:fr:83112,83270
7,St-Dalmas-de-Tende,St-Dalmas-de-Tende (Tende),Europe/Paris,stop_area:OCE:SA:87756866,44.055744,7.583621,6163,Tende,Tende (06430),admin:fr:6163,06430
8,St-Denis,St-Denis (Saint-Denis),Europe/Paris,stop_area:OCE:SA:87271015,48.93479,2.345998,93066,Saint-Denis,Saint-Denis (93200),admin:fr:93066,93200
9,St-Denis-de-Pile,St-Denis-de-Pile (Saint-Denis-de-Pile),Europe/Paris,stop_area:OCE:SA:87584508,44.978579,-0.198026,33393,Saint-Denis-de-Pile,Saint-Denis-de-Pile (33910),admin:fr:33393,33910
10,St-Denis-des-Murs,St-Denis-des-Murs (Saint-Denis-des-Murs),Europe/Paris,stop_area:OCE:SA:87592097,45.788959,1.551364,87142,Saint-Denis-des-Murs,Saint-Denis-des-Murs (87400),admin:fr:87142,87400
11,St-Denis-près-Martel,St-Denis-près-Martel (Saint-Denis-lès-Martel),Europe/Paris,stop_area:OCE:SA:87594572,44.945792,1.666287,46265,Saint-Denis-lès-Martel,Saint-Denis-lès-Martel (46600),admin:fr:46265,46600
12,St-Didier-en-Velay,St-Didier-en-Velay (Saint-Didier-en-Velay),Europe/Paris,stop_area:OCE:SA:87630251,45.302305,4.274096,43177,Saint-Didier-en-Velay,Saint-Didier-en-Velay (43140),admin:fr:43177,43140
13,St-Didier-la-Séauve,St-Didier-la-Séauve (La Séauve-sur-Semène),Europe/Paris,stop_area:OCE:SA:87726661,45.296787,4.259113,43236,La Séauve-sur-Semène,La Séauve-sur-Semène (43140),admin:fr:43236,43140
14,St-Dié-des-Vosges,St-Dié-des-Vosges (Saint-Dié-des-Vosges),Europe/Paris,stop_area:OCE:SA:87144014,48.282238,6.948056,88413,Saint-Dié-des-Vosges,Saint-Dié-des-Vosges (88100),admin:fr:88413,88100
15,St-Dizier,St-Dizier (Saint-Dizier),Europe/Paris,stop_area:OCE:SA:87175000,48.642806,4.947187,52448,Saint-Dizier,Saint-Dizier (52100),admin:fr:52448,52100
16,St-Dizier-Godard-Jeanso,St-Dizier-Godard-Jeanso (Saint-Dizier),Europe/Paris,stop_area:OCE:SA:87107474,48.631387,4.950264,52448,Saint-Dizier,Saint-Dizier (52100),admin:fr:52448,52100
17,St-Dizier-St-Amand,St-Dizier-St-Amand (Saint-Dizier),Europe/Paris,stop_area:OCE:SA:87338145,48.624992,4.967771,52448,Saint-Dizier,Saint-Dizier (52100),admin:fr:52448,52100
18,St-Eble,St-Eble (Mazeyrat-d'Allier),Europe/Paris,stop_area:OCE:SA:87409698,45.129718,3.557773,43132,Mazeyrat-d'Allier,Mazeyrat-d'Allier (43300),admin:fr:43132,43300
19,St-Egrève-St-Robert,St-Egrève-St-Robert (Saint-Égrève),Europe/Paris,stop_area:OCE:SA:87747352,45.235693,5.671191,38382,Saint-Égrève,Saint-Égrève (38120),admin:fr:38382,38120
20,St-Eloi-Eglise,St-Eloi-Eglise (Saint-Éloi),Europe/Paris,stop_area:OCE:SA:87676833,46.973771,3.22176,58238,Saint-Éloi,Saint-Éloi (58000),admin:fr:58238,58000
21,St-Eloy,St-Eloy (Saint-Éloy-les-Mines),Europe/Paris,stop_area:OCE:SA:87641092,46.169527,2.834382,63338,Saint-Éloy-les-Mines,Saint-Éloy-les-Mines (63700),admin:fr:63338,63700
22,St-Eloy-les-Mines-Lycée,St-Eloy-les-Mines-Lycée (Saint-Éloy-les-Mines),Europe/Paris,stop_area:OCE:SA:87420976,46.159628,2.832829,63338,Saint-Éloy-les-Mines,Saint-Éloy-les-Mines (63700),admin:fr:63338,63700
23,St-Emilion,St-Emilion (Saint-Émilion),Europe/Paris,stop_area:OCE:SA:87584102,44.881287,-0.159245,33394,Saint-Émilion,Saint-Émilion (33330),admin:fr:33394,33330
24,St-Erme,St-Erme (Saint-Erme-Outre-et-Ramecourt),Europe/Paris,stop_area:OCE:SA:87171751,49.526773,3.857401,2676,Saint-Erme-Outre-et-Ramecourt,Saint-Erme-Outre-et-Ramecourt (02820),admin:fr:2676,02820
0,St-Etienne-Bellevue,St-Etienne-Bellevue (Saint-Étienne),Europe/Paris,stop_area:OCE:SA:87726190,45.417203,4.392657,42218,Saint-Étienne,Saint-Étienne (42000-42100),admin:fr:42218,42000;42100
1,St-Etienne-Carnot,St-Etienne-Carnot (Saint-Étienne),Europe/Paris,stop_area:OCE:SA:87726901,45.446818,4.385384,42218,Saint-Étienne,Saint-Étienne (42000-42100),admin:fr:42218,42000;42100
2,St-Etienne-Châteaucreux,St-Etienne-Châteaucreux (Saint-Étienne),Europe/Paris,stop_area:OCE:SA:87726000,45.443382,4.399996,42218,Saint-Étienne,Saint-Étienne (42000-42100),admin:fr:42218,42000;42100
3,St-Etienne-de-Montluc,St-Etienne-de-Montluc (Saint-Étienne-de-Montluc),Europe/Paris,stop_area:OCE:SA:87481812,47.274767,-1.785623,44158,Saint-Étienne-de-Montluc,Saint-Étienne-de-Montluc (44360),admin:fr:44158,44360
4,St-Etienne-du-Rouvray,St-Etienne-du-Rouvray (Saint-Étienne-du-Rouvray),Europe/Paris,stop_area:OCE:SA:87411215,49.377126,1.109422,76575,Saint-Étienne-du-Rouvray,Saint-Étienne-du-Rouvray (76800),admin:fr:76575,76800
5,St-Etienne-la-Terrasse,St-Etienne-la-Terrasse (Saint-Étienne),Europe/Paris,stop_area:OCE:SA:87726158,45.464852,4.379529,42218,Saint-Étienne,Saint-Étienne (42000-42100),admin:fr:42218,42000;42100
6,St-Etienne-le-Clapier,St-Etienne-le-Clapier (Saint-Étienne),Europe/Paris,stop_area:OCE:SA:87726174,45.437101,4.378402,42218,Saint-Étienne,Saint-Étienne (42000-42100),admin:fr:42218,42000;42100
7,St-Eulien,St-Eulien (Saint-Eulien),Europe/Paris,stop_area:OCE:SA:87175216,48.678227,4.868117,51478,Saint-Eulien,Saint-Eulien (52100),admin:fr:51478,52100
8,St-Fargeau,St-Fargeau (Saint-Fargeau-Ponthierry),Europe/Paris,stop_area:OCE:SA:87682542,48.564551,2.542458,77407,Saint-Fargeau-Ponthierry,Saint-Fargeau-Ponthierry (77310),admin:fr:77407,77310
9,St-Féliu-d'Avall,St-Féliu-d'Avall (Saint-Féliu-d'Avall),Europe/Paris,stop_area:OCE:SA:87784520,42.67642,2.741318,66174,Saint-Féliu-d'Avall,Saint-Féliu-d'Avall (66170),admin:fr:66174,66170
10,St-Florent-sur-Cher,St-Florent-sur-Cher (Saint-Florent-sur-Cher),Europe/Paris,stop_area:OCE:SA:87576272,46.992115,2.252149,18207,Saint-Florent-sur-Cher,Saint-Florent-sur-Cher (18400),admin:fr:18207,18400
11,St-Florent-Sur-Cher-Gar,St-Florent-Sur-Cher-Gar (Saint-Florent-sur-Cher),Europe/Paris,stop_area:OCE:SA:87453597,46.99216,2.252175,18207,Saint-Florent-sur-Cher,Saint-Florent-sur-Cher (18400),admin:fr:18207,18400
12,St-Florent-sur-Cher-M.,St-Florent-sur-Cher-M. (Saint-Florent-sur-Cher),Europe/Paris,stop_area:OCE:SA:87310813,46.992677,2.245377,18207,Saint-Florent-sur-Cher,Saint-Florent-sur-Cher (18400),admin:fr:18207,18400
13,St-Florentin-Vergigny,St-Florentin-Vergigny (Vergigny),Europe/Paris,stop_area:OCE:SA:87683318,47.980415,3.730949,89439,Vergigny,Vergigny (89600),admin:fr:89439,89600
14,St-Florentin-Ville,St-Florentin-Ville (Saint-Florentin),Europe/Paris,stop_area:OCE:SA:87683334,48.004576,3.74046,89345,Saint-Florentin,Saint-Florentin (89600),admin:fr:89345,89600
15,St-Florine-Place-F-Mitt,St-Florine-Place-F-Mitt (Sainte-Florine),Europe/Paris,stop_area:OCE:SA:87409524,45.405458,3.319404,43185,Sainte-Florine,Sainte-Florine (43250),admin:fr:43185,43250
16,St-Flour-Chaudes-Aigues,St-Flour-Chaudes-Aigues (Saint-Flour),Europe/Paris,stop_area:OCE:SA:87783175,45.034838,3.106166,15187,Saint-Flour,Saint-Flour (15100),admin:fr:15187,15100
17,St-Flour-les-Allées,St-Flour-les-Allées (Saint-Flour),Europe/Paris,stop_area:OCE:SA:87395822,45.032936,3.088367,15187,Saint-Flour,Saint-Flour (15100),admin:fr:15187,15100
18,St-Gaudens,St-Gaudens (Saint-Gaudens),Europe/Paris,stop_area:OCE:SA:87611137,43.104956,0.729263,31483,Saint-Gaudens,Saint-Gaudens (31800),admin:fr:31483,31800
19,St-Gaultier-Gendarmerie,St-Gaultier-Gendarmerie (Saint-Gaultier),Europe/Paris,stop_area:OCE:SA:87201582,46.634292,1.418469,36192,Saint-Gaultier,Saint-Gaultier (36800),admin:fr:36192,36800
20,St-Geniès-de-Malgoirès,St-Geniès-de-Malgoirès (Saint-Geniès-de-Malgoirès),Europe/Paris,stop_area:OCE:SA:87775361,43.950539,4.215112,30255,Saint-Geniès-de-Malgoirès,Saint-Geniès-de-Malgoirès (30190),admin:fr:30255,30190
21,St-Genou-Brisepaille,St-Genou-Brisepaille (Saint-Genou),Europe/Paris,stop_area:OCE:SA:87644245,46.911978,1.331216,36194,Saint-Genou,Saint-Genou (36500),admin:fr:36194,36500
22,St-Genou-Ecole,St-Genou-Ecole (Saint-Genou),Europe/Paris,stop_area:OCE:SA:87644252,46.927907,1.337918,36194,Saint-Genou,Saint-Genou (36500),admin:fr:36194,36500
23,St-Genou-ZI,St-Genou-ZI (Saint-Genou),Europe/Paris,stop_area:OCE:SA:87644260,46.905197,1.354355,36194,Saint-Genou,Saint-Genou (36500),admin:fr:36194,36500
24,St-Genouph,St-Genouph (Saint-Genouph),Europe/Paris,stop_area:OCE:SA:87571851,47.370982,0.5968869999999999,37219,Saint-Genouph,Saint-Genouph (37510),admin:fr:37219,37510
0,St-George-d'Aurac-Bourg,St-George-d'Aurac-Bourg (Saint-Georges-d'Aurac),Europe/Paris,stop_area:OCE:SA:87731802,45.156218,3.540769,43188,Saint-Georges-d'Aurac,Saint-Georges-d'Aurac (43230),admin:fr:43188,43230
1,St-Georges-d'Aurac,St-Georges-d'Aurac (Mazeyrat-d'Allier),Europe/Paris,stop_area:OCE:SA:87734301,45.160594,3.494704,43132,Mazeyrat-d'Allier,Mazeyrat-d'Allier (43300),admin:fr:43132,43300
2,St-Georges-de-Commiers,St-Georges-de-Commiers (Saint-Georges-de-Commiers),Europe/Paris,stop_area:OCE:SA:87747568,45.043723,5.701176,38388,Saint-Georges-de-Commiers,Saint-Georges-de-Commiers (38450),admin:fr:38388,38450
3,St-Georges-de-Luzençon,St-Georges-de-Luzençon (Saint-Georges-de-Luzençon),Europe/Paris,stop_area:OCE:SA:87783423,44.066024,2.983914,12225,Saint-Georges-de-Luzençon,Saint-Georges-de-Luzençon (12100),admin:fr:12225,12100
4,St-Georges-de-Reneins,St-Georges-de-Reneins (Saint-Georges-de-Reneins),Europe/Paris,stop_area:OCE:SA:87721340,46.062191,4.718887,69206,Saint-Georges-de-Reneins,Saint-Georges-de-Reneins (69830),admin:fr:69206,69830
5,St-Georges-Mons-Ecoles,St-Georges-Mons-Ecoles (Saint-Georges-de-Mons),Europe/Paris,stop_area:OCE:SA:87589846,45.93748,2.840995,63349,Saint-Georges-de-Mons,Saint-Georges-de-Mons (63780),admin:fr:63349,63780
6,St-Geours-de-Maremne,St-Geours-de-Maremne (Saint-Geours-de-Maremne),Europe/Paris,stop_area:OCE:SA:87673269,43.6712,-1.241307,40261,Saint-Geours-de-Maremne,Saint-Geours-de-Maremne (40230),admin:fr:40261,40230
7,St-Germain-au-Mont-d'Or,St-Germain-au-Mont-d'Or (Saint-Germain-au-Mont-d'Or),Europe/Paris,stop_area:OCE:SA:87721282,45.888442,4.804176,69207,Saint-Germain-au-Mont-d'Or,Saint-Germain-au-Mont-d'Or (69650),admin:fr:69207,69650
8,St-Germain-des-Fossés,St-Germain-des-Fossés (Saint-Germain-des-Fossés),Europe/Paris,stop_area:OCE:SA:87732206,46.209103,3.430489,3236,Saint-Germain-des-Fossés,Saint-Germain-des-Fossés (03260),admin:fr:3236,03260
9,St-Germain-du-Puy,St-Germain-du-Puy (Saint-Germain-du-Puy),Europe/Paris,stop_area:OCE:SA:87576405,47.09629,2.484255,18213,Saint-Germain-du-Puy,Saint-Germain-du-Puy (18390),admin:fr:18213,18390
10,St-Germain-en-Laye,St-Germain-en-Laye (Saint-Germain-en-Laye),Europe/Paris,stop_area:OCE:SA:87758094,48.898469,2.094539,78551,Saint-Germain-en-Laye,Saint-Germain-en-Laye,admin:fr:78551,
11,St-Germain-les-Belles,St-Germain-les-Belles (Saint-Germain-les-Belles),Europe/Paris,stop_area:OCE:SA:87592287,45.609861,1.479937,87146,Saint-Germain-les-Belles,Saint-Germain-les-Belles (87380),admin:fr:87146,87380
